"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PACSIN2",4.04680980181307e-54,0.578649905933441,0.122,0.204,1.05569127299898e-49
"CIZ1",4.42636884298785e-54,0.857221485824283,0.129,0.218,1.15470684007024e-49
"CCSAP",5.48869984364749e-54,0.507243396762692,0.078,0.144,1.43183712821232e-49
"ATP6V1C1",6.95484872023126e-54,0.803604186768157,0.149,0.246,1.81431138564673e-49
"YPEL5",1.65160510568452e-53,0.792588087468847,0.116,0.2,4.3085422391992e-49
"PITPNM1",2.07547752105101e-53,0.8404114740059,0.096,0.171,5.41429820916576e-49
"GTPBP4",2.14646091780182e-53,0.626753208578558,0.086,0.155,5.5994725962696e-49
"AK2",2.48990732330953e-53,0.265437465218437,0.066,0.125,6.49542123431758e-49
"NOC4L",2.70997210980016e-53,0.710791753142392,0.048,0.103,7.06950424283569e-49
"IL17RD",3.14330276689008e-53,0.478310762168808,0.068,0.13,8.19993392798615e-49
"DUSP16",3.64073893186837e-53,0.49627271965512,0.072,0.135,9.49759565156501e-49
"ATXN3",3.90104672354047e-53,0.371540925246699,0.082,0.148,1.01766605877e-48
"MRPL48",4.7559221562865e-53,0.660748537926016,0.079,0.146,1.24067741291046e-48
"SAR1A",5.19244348165233e-53,0.777467522392753,0.123,0.208,1.35455273105864e-48
"KYAT3",5.31176806477217e-53,0.565554885795523,0.058,0.116,1.38568093505712e-48
"RAB40C",5.48352761420577e-53,0.271089805340158,0.051,0.105,1.43048784871786e-48
"SDHD",7.27428198259599e-53,0.412648802958666,0.054,0.109,1.89764194079982e-48
"SQSTM1",1.12320800086052e-52,0.717335367348647,0.143,0.236,2.93011271184484e-48
"UBXN2B",1.22321405022595e-52,0.567546410152191,0.112,0.189,3.19099849282443e-48
"PIAS2",1.45648708943448e-52,0.368520526823614,0.119,0.198,3.79953787020774e-48
"TMEM167B",1.55934456989906e-52,0.842081704004683,0.079,0.147,4.06786217949567e-48
"SYS1",1.59007523350961e-52,0.446771434210564,0.057,0.114,4.14802926165652e-48
"FBXW2",1.86789057030386e-52,0.614209813757712,0.105,0.179,4.87276613075167e-48
"DNAJB9",2.34777228194055e-52,0.749895099728835,0.071,0.135,6.12463355189832e-48
"BCOR",2.39216283958117e-52,0.695661036464428,0.098,0.171,6.24043519961539e-48
"GID8",3.49425301188646e-52,0.600981923968881,0.088,0.157,9.11545783210821e-48
"NME2",4.25375541174237e-52,0.851901338982337,0.178,0.294,1.10967717426123e-47
"RPS27L",4.32945237848376e-52,0.734859153305264,0.089,0.16,1.12942424197506e-47
"CBARP",4.44994054130659e-52,0.743001162165147,0.07,0.133,1.16085598901065e-47
"STX4",5.51831440693412e-52,0.437122580805645,0.051,0.105,1.4395626793369e-47
"GPR107",5.59352322714289e-52,0.379667414673011,0.105,0.178,1.45918240426476e-47
"GATAD2A",5.61003005927124e-52,0.346488192132917,0.062,0.12,1.46348854156209e-47
"SRP68",7.04792844232471e-52,0.620264062755929,0.062,0.121,1.83859309274925e-47
"JAM3",1.02135611141182e-51,0.469429985799119,0.138,0.222,2.66441168784001e-47
"USP12",1.93977712452143e-51,0.521054549891462,0.099,0.171,5.06029658473906e-47
"TMEM41B",2.00170367057513e-51,0.452896262199301,0.113,0.189,5.22184436542933e-47
"AGFG1",2.04504659756702e-51,0.75080124442027,0.164,0.264,5.33491305907309e-47
"PCDH1",2.0876868811393e-51,0.44085873536697,0.054,0.109,5.44614876682809e-47
"ARL4D",2.15893749340017e-51,0.623283749002289,0.052,0.108,5.63202023903303e-47
"TRIM67",2.60861529169584e-51,0.334675974597923,0.048,0.1,6.80509471144693e-47
"CD164",2.66636926715095e-51,0.557477181364539,0.061,0.118,6.95575750721668e-47
"BAG4",2.6977277137171e-51,0.559865309275944,0.079,0.144,7.03756228677381e-47
"YTHDF3",2.77679137769844e-51,0.548774057226077,0.114,0.191,7.24381566700192e-47
"B4GALT5",2.96670782678445e-51,0.70118981678862,0.119,0.199,7.73925070773259e-47
"SMAD5",3.0117123528093e-51,0.464377885562126,0.107,0.18,7.85665401477362e-47
"SHISA9",3.83159705764696e-51,2.09419109306589,0.127,0.071,9.99548724428362e-47
"LMNB2",4.12538638872689e-51,0.699432395662988,0.075,0.14,1.07618954722718e-46
"RHEB",4.17764358551507e-51,0.913601022319154,0.247,0.397,1.08982188215332e-46
"DISP1",4.64537014762854e-51,-0.331314134141597,0.06,0.115,1.21183771041186e-46
"KBTBD2",4.81915300453132e-51,0.470431820909809,0.089,0.157,1.25717244429209e-46
"UNC13A",5.12978757459528e-51,0.633156293527001,0.159,0.254,1.33820768458467e-46
"TMEM151B",5.28501172623362e-51,0.478569004889015,0.068,0.129,1.37870100902256e-46
"LRRTM2",5.36016610569021e-51,0.530397833130387,0.06,0.117,1.3983065319914e-46
"C1orf174",5.89657322663118e-51,0.633606028467606,0.048,0.1,1.53823905763128e-46
"BRSK1",6.71297496122295e-51,0.810689662920626,0.113,0.192,1.75121377813423e-46
"BRIX1",7.03961950409903e-51,0.669092875613266,0.062,0.12,1.83642554003431e-46
"LSM12",1.12457444662473e-50,0.702980466527645,0.121,0.202,2.93367735890993e-46
"TBC1D20",1.99461459369667e-50,0.269516817621505,0.054,0.108,5.20335109057651e-46
"SNHG32",2.36013766182242e-50,0.969025638533707,0.067,0.129,6.15689111839615e-46
"ARFGAP3",2.84436474719309e-50,0.700041833788237,0.125,0.205,7.42009431600262e-46
"ZFAND5",2.96115317400545e-50,0.882339630840772,0.274,0.442,7.72476028502803e-46
"ESCO1",3.24501447840287e-50,0.348782325503768,0.098,0.167,8.46526926980958e-46
"SMG7",4.0168927004755e-50,0.697388208603454,0.137,0.224,1.04788679877304e-45
"TMEM242",5.66569870517342e-50,0.432946822791891,0.065,0.123,1.47801082121859e-45
"DUSP8",6.48170806930154e-50,1.02962421901645,0.16,0.262,1.69088318403869e-45
"LONP1",8.28913944100347e-50,0.410267275673202,0.049,0.1,2.16238780597458e-45
"PRPF4",1.02299343941932e-49,0.469092334144918,0.076,0.138,2.66868298541317e-45
"ATG101",1.05801173119148e-49,0.841499658580795,0.057,0.114,2.76003520315921e-45
"NUP214",1.06384662616683e-49,0.417509047401113,0.101,0.17,2.77525669368141e-45
"TAC1",1.08987084650983e-49,0.532711183616387,0.255,0.408,2.84314607729021e-45
"EXOC3",1.15075340339028e-49,0.406547558438531,0.06,0.116,3.00197040342422e-45
"WDR43",1.75375296912767e-49,0.333259630356815,0.097,0.165,4.57501537056335e-45
"SH3GL1",2.1906173662754e-49,0.606443850267266,0.083,0.147,5.71466352340263e-45
"CHERP",2.31059467654628e-49,0.698563956844319,0.094,0.163,6.02764833270627e-45
"SENP2",2.46131173282035e-49,0.477495892095922,0.083,0.147,6.42082391740845e-45
"ABRAXAS2",2.82232426325286e-49,0.430887553909092,0.052,0.104,7.36259730554774e-45
"EIF2A",3.01399595277556e-49,0.737013430490198,0.088,0.155,7.8626112420056e-45
"HIPK1",3.04110846680311e-49,0.483367242544285,0.077,0.138,7.93333965734926e-45
"REXO1",4.86870631707338e-49,0.485674777057917,0.064,0.121,1.27009941693493e-44
"SRSF6",5.11852162026965e-49,0.457792007298116,0.071,0.13,1.33526873507974e-44
"PITRM1",6.26829362824742e-49,0.512114127054034,0.067,0.125,1.6352097588009e-44
"STX5",6.46289308577727e-49,0.330108049297117,0.056,0.11,1.68597491928672e-44
"SH3BGRL2",7.06701546089632e-49,0.285585606542788,0.073,0.132,1.84357232328402e-44
"LARP4",8.11771555653752e-49,0.444568305090581,0.103,0.173,2.11766845723394e-44
"RAB30",9.90601479483881e-49,0.712958155374956,0.112,0.188,2.5841820795296e-44
"WDR5",1.08297603690897e-48,0.463498268185272,0.075,0.136,2.82515958748443e-44
"EIF1",1.15853977020891e-48,0.6426532785866,0.64,0.789,3.02228269854399e-44
"SNAP25",1.23381243066041e-48,0.750036326490824,0.323,0.537,3.21864648786381e-44
"GRAMD1A",1.77334406200662e-48,0.948193085601671,0.162,0.262,4.62612265455667e-44
"ZNF330",2.0536258262814e-48,0.392600627436332,0.063,0.119,5.3572936930203e-44
"ATP5MC3",2.27765796450599e-48,0.36559121634473,0.413,0.664,5.94172633200677e-44
"LARP4B",2.34989866476856e-48,0.591699307360495,0.166,0.261,6.13018064678174e-44
"CRY2",2.48804291887231e-48,0.443188738533718,0.089,0.155,6.4905575624622e-44
"CACNG7",2.77639452764531e-48,0.549658525924455,0.061,0.117,7.24278040426831e-44
"ACOX1",4.96178453304416e-48,0.349245171574937,0.062,0.117,1.29438073113523e-43
"ZDHHC18",5.20262950050625e-48,0.518492555705151,0.051,0.102,1.35720995779707e-43
"FAM20C",5.23221722771151e-48,0.473232971191834,0.065,0.121,1.3649285081931e-43
"CSNK1D",6.27316838912964e-48,0.815248474055629,0.154,0.247,1.63648143767225e-43
"NR3C1",7.71426034819622e-48,0.251396768593531,0.092,0.156,2.01241909703395e-43
"GOLGA3",8.2979539965161e-48,0.638206019407726,0.12,0.196,2.16468725907115e-43
"POLR2C",1.00037750126982e-47,0.554930074640045,0.066,0.123,2.60968478756257e-43
"FBXO41",1.00138717586762e-47,0.368783125223087,0.049,0.1,2.61231872568587e-43
"XPO6",1.33868797528483e-47,0.592352295992506,0.136,0.218,3.49223532112553e-43
"KCTD20",1.63855038792061e-47,0.619303542340309,0.099,0.168,4.2744863969685e-43
"UBB",2.10455781738636e-47,0.326696716293383,0.412,0.67,5.49015997821581e-43
"RPS25",2.27343446901852e-47,0.256193525851124,0.42,0.668,5.9307084993286e-43
"PPAN",2.45890451463368e-47,0.387977903791473,0.055,0.107,6.41454420732488e-43
"MDM4",2.88099769934028e-47,0.509529676710324,0.127,0.203,7.51565869826898e-43
"SH2D3C",2.97711864179561e-47,0.720769587503222,0.063,0.12,7.76640940085221e-43
"UBP1",3.76765454091816e-47,0.291393207826228,0.087,0.149,9.8286804008932e-43
"PRKAB1",4.16275526381055e-47,0.507002993934741,0.054,0.107,1.08593796567026e-42
"HS6ST2",4.22278853304707e-47,0.572397987210712,0.128,0.21,1.10159884461599e-42
"EFNA3",4.62536425347265e-47,0.92567333307582,0.093,0.162,1.20661877280341e-42
"BECN1",4.73362333908207e-47,0.637139645236203,0.055,0.108,1.23486032046634e-42
"PPP6R1",4.7469229121582e-47,0.602519036507777,0.07,0.128,1.23832978009471e-42
"OSTM1",5.70378207479859e-47,0.594507666309932,0.081,0.142,1.48794562985271e-42
"SLC25A32",6.31870987789737e-47,0.362948899899905,0.066,0.122,1.64836184584709e-42
"SSR3",6.43969564547436e-47,0.928854119788461,0.121,0.201,1.6799234030349e-42
"MATR3.1",7.87804914565669e-47,0.549395310220763,0.125,0.201,2.05514668062746e-42
"RAPH1",8.76528132082832e-47,0.706180169041383,0.175,0.272,2.28659893816448e-42
"NRP2",9.0157540091064e-47,0.59522663289225,0.112,0.186,2.35193974835559e-42
"PPP1R14C",1.11974236766765e-46,0.627289996050971,0.057,0.111,2.92107191453461e-42
"RAD17",1.13941769884171e-46,0.398498585727811,0.064,0.12,2.97239895096836e-42
"ZBTB5",1.24350901905812e-46,0.60331338757527,0.062,0.118,3.24394197801693e-42
"RPF2",1.7904310209674e-46,0.531612112535259,0.05,0.1,4.67069740439766e-42
"AP3S2",1.90145131671016e-46,0.302362540308315,0.058,0.111,4.9603160499018e-42
"NUFIP1",2.04516607810347e-46,0.364270912497444,0.051,0.101,5.33522474794853e-42
"NCOA3",2.31774871688295e-46,0.260594671928372,0.089,0.151,6.04631107773255e-42
"POLR2J3",3.89780659515481e-46,0.313311206695743,0.08,0.14,1.01682080647803e-41
"RLF",5.30616057808256e-46,0.670245811590839,0.154,0.243,1.3842181100044e-41
"CHP1",6.57608015736461e-46,0.592108646382364,0.075,0.136,1.71550203065171e-41
"SRCAP",7.24488165400751e-46,0.594603751010559,0.064,0.119,1.88997227708094e-41
"KMT2B",7.89062950566493e-46,0.413770515729919,0.075,0.133,2.05842851914281e-41
"RLIM",7.952242217724e-46,0.769787401104233,0.157,0.247,2.07450142733766e-41
"NEURL1",1.09908511656898e-45,0.55023967025377,0.104,0.172,2.8671833435935e-41
"SZRD1",1.15352988352706e-45,0.601619300708891,0.053,0.105,3.00921340715704e-41
"RUNDC1",1.21106839763012e-45,0.492903444005841,0.053,0.103,3.15931412889769e-41
"GSTP1",1.83373111201749e-45,0.709584451919314,0.257,0.41,4.78365435192004e-41
"SEC22B",2.17702696445893e-45,0.295490166130039,0.07,0.125,5.679210242184e-41
"UCK2",3.2201769065367e-45,0.499413143323221,0.073,0.13,8.40047549608228e-41
"TTL",4.80934709874473e-45,0.514282717748103,0.078,0.137,1.25461437764954e-40
"KCNH2",5.54821191823552e-45,0.610467318532691,0.072,0.129,1.4473620431101e-40
"MLF1",6.49713344120433e-45,0.859945794332206,0.082,0.144,1.69490720080697e-40
"C3orf38",1.26295672556953e-44,0.580121400429111,0.085,0.146,3.29467520999323e-40
"TAOK2",1.87158751340231e-44,0.273713912870418,0.052,0.101,4.8824103462126e-40
"NIFK",2.56910527748929e-44,0.946721348057324,0.083,0.145,6.70202493738632e-40
"HIVEP2",3.09792555248421e-44,0.711018165518594,0.162,0.253,8.08155838876556e-40
"PHLDA1",3.27531257719146e-44,0.761456389881219,0.088,0.154,8.54430792011937e-40
"FBXL3",3.51196449576965e-44,0.514242362626593,0.073,0.13,9.16166178011428e-40
"ZNF274",3.69559277265967e-44,0.382347071880716,0.065,0.118,9.64069286603729e-40
"SPIN3",3.73636639374412e-44,0.264205471966461,0.061,0.113,9.74705901136028e-40
"ZNF384",3.80440946600848e-44,0.468109564286566,0.056,0.107,9.92456297397633e-40
"EIF3D",4.4217588209619e-44,0.884001263797537,0.096,0.164,1.15350422362433e-39
"TAF2",4.45462074793335e-44,0.379759915967259,0.091,0.153,1.16207691451337e-39
"APTX",4.77862284995163e-44,0.371549995459158,0.09,0.152,1.24659934286688e-39
"RPL10",4.83690549990794e-44,0.474521805460153,0.762,0.877,1.26180353776098e-39
"CDKN2AIP",5.63024508777565e-44,0.65738416414023,0.067,0.123,1.46876203604803e-39
"SNHG8",6.47341291912811e-44,1.08047725173474,0.099,0.17,1.68871922821295e-39
"RPS6",7.77527746177499e-44,0.559283568701087,0.352,0.563,2.02833663145324e-39
"DUSP4",7.96650082260601e-44,0.869469057122733,0.286,0.454,2.07822106959323e-39
"ADNP2",8.16840575172637e-44,0.469129736184884,0.085,0.145,2.13089200845286e-39
"CCDC6",8.62878732131364e-44,0.889530725383328,0.186,0.288,2.25099174851109e-39
"EAF1",1.03713275661254e-43,0.573592701247264,0.058,0.11,2.70556822217513e-39
"CLK3",1.11934818428659e-43,0.531555204945718,0.055,0.105,2.92004360834842e-39
"NPLOC4",1.14459531086746e-43,0.289615613316074,0.08,0.137,2.98590578745994e-39
"XPNPEP3",1.73020790764672e-43,0.416118199257036,0.064,0.116,4.51359336867799e-39
"CAB39L",1.81222514885487e-43,0.373132581266163,0.065,0.118,4.7275517458177e-39
"BORCS5",2.27504076895542e-43,0.37944916567189,0.063,0.116,5.934898853974e-39
"PSMD5",2.41720322905954e-43,0.49922344996537,0.078,0.135,6.30575806364763e-39
"RUFY1",2.93964411850722e-43,0.319027920164491,0.079,0.136,7.66864961194979e-39
"NUP160",3.81094591583905e-43,0.342836806049427,0.129,0.202,9.94161461064932e-39
"PCBP2",5.00622566469517e-43,1.04352423196811,0.186,0.293,1.30597408914903e-38
"PPAT",6.03725086266458e-43,0.536671484737853,0.053,0.102,1.57493763254331e-38
"KDM5C",6.60658353984868e-43,0.518294619012458,0.082,0.141,1.72345944804033e-38
"ARRDC3",7.84429843207649e-43,0.779090472976872,0.132,0.211,2.04634213197579e-38
"CYSTM1",8.89352681772565e-43,1.10602474580079,0.129,0.211,2.32005434094009e-38
"SEC23IP",9.1751305064826e-43,0.521641606909848,0.094,0.157,2.39351629522611e-38
"RNF138",9.96610483578496e-43,0.525132287089699,0.086,0.145,2.59985776851122e-38
"TRAPPC2",1.01821054213343e-42,0.318579627059077,0.053,0.101,2.65620584126348e-38
"SLC30A5",1.05569530553058e-42,0.376120261490208,0.083,0.141,2.75399234353764e-38
"PIK3C2B",1.12438527697263e-42,0.380798848175673,0.066,0.12,2.93318387203851e-38
"STAM2",2.24946324353921e-42,0.51737772268495,0.093,0.155,5.86817476342075e-38
"YWHAZ",2.34956676649472e-42,0.455492877931679,0.774,0.926,6.12931482375477e-38
"ZBTB4",2.50962824900365e-42,0.599868600940474,0.085,0.144,6.54686721317582e-38
"UHRF2",2.85174690136871e-42,0.319179144195786,0.084,0.141,7.43935214160055e-38
"SESN1",3.26474209005539e-42,0.266616855373177,0.104,0.167,8.51673269032751e-38
"NEK4",3.37952572839319e-42,0.279539966179368,0.087,0.146,8.81616876765931e-38
"WDR26",5.1569926703068e-42,0.66762981786882,0.117,0.187,1.34530467790294e-37
"DENND5A",5.22078144895792e-42,0.280678377297326,0.109,0.173,1.36194525658965e-37
"PPP2R2A",8.34996581615383e-42,0.785980661195763,0.147,0.23,2.17825558246005e-37
"NUP54",9.50344301200037e-42,0.324265750712729,0.08,0.137,2.47916317854054e-37
"USP6NL",9.87011206626651e-42,0.429693779900467,0.073,0.128,2.57481613472694e-37
"TMEM11",1.08080147304811e-41,1.04378869783819,0.082,0.143,2.8194868027406e-37
"PRDM4",1.0896155703258e-41,0.605036610069261,0.084,0.142,2.84248013830891e-37
"GSTCD",1.33699626575653e-41,0.270418690427741,0.06,0.11,3.48782215847905e-37
"TOLLIP",1.41532280304947e-41,0.959849478668198,0.105,0.175,3.69215259631517e-37
"SPTLC1",1.66473558461293e-41,0.420461636210655,0.081,0.138,4.34279571957975e-37
"ANKLE2",2.83168153796979e-41,0.702316926131896,0.131,0.205,7.3870076281018e-37
"BEGAIN",3.79217557003175e-41,0.51537499641471,0.059,0.109,9.89264840954183e-37
"TENT4B",5.13479119415585e-41,0.501141894402976,0.084,0.142,1.33951297881944e-36
"ARL8B",8.43291065007613e-41,0.87155945547457,0.163,0.254,2.19989340128536e-36
"DNAJC5",1.07777093171246e-40,0.632349968634662,0.098,0.162,2.81158102955829e-36
"EMC8",1.34120551495839e-40,0.811362177234186,0.089,0.15,3.49880282687194e-36
"EXTL3",1.37331274228082e-40,0.341130576644568,0.071,0.124,3.58256095078797e-36
"ABHD5",1.39733327385344e-40,0.425660651611454,0.084,0.141,3.64522331150148e-36
"TMEM263",1.48443873930159e-40,0.600098092287143,0.072,0.126,3.87245533921607e-36
"C7orf26",1.58627361679808e-40,0.704519095302145,0.056,0.105,4.13811198414116e-36
"INAFM1",1.79890408143246e-40,1.2052445638767,0.145,0.235,4.69280107723286e-36
"NMT1",1.90031248369413e-40,0.260691753799842,0.054,0.101,4.95734517621287e-36
"IGSF21",2.10011727884193e-40,0.664217195415576,0.074,0.13,5.47857594531494e-36
"ZNF423",2.90490028309211e-40,0.485539116742388,0.1,0.163,7.57801336850238e-36
"PPM1D",3.26871922451627e-40,0.330706846920204,0.069,0.12,8.52710784099559e-36
"GPR173",4.31981579735211e-40,0.380989528465563,0.095,0.155,1.12691034705524e-35
"BNIP2",5.67755075850101e-40,0.351314274943997,0.079,0.134,1.48110266637016e-35
"SLC35E1",6.48142114203143e-40,0.853573017584788,0.078,0.135,1.69080833332174e-35
"SNX13",6.5542555466703e-40,0.499980504038397,0.115,0.181,1.70980864445988e-35
"ZNF675",7.05681338462812e-40,0.386441761960651,0.067,0.119,1.84091090764794e-35
"RBM18",1.07365623149017e-39,0.951936979581604,0.095,0.159,2.80084701108841e-35
"RANBP3",1.0940991077726e-39,0.53096227818279,0.073,0.127,2.85417634244638e-35
"UBASH3B",1.32935977213324e-39,0.459785836577569,0.093,0.152,3.46790083756399e-35
"LRRC8B",1.35669358803023e-39,0.338428325125847,0.075,0.128,3.53920656309446e-35
"SBF1",1.36218308383957e-39,0.679345316418307,0.086,0.144,3.55352701081229e-35
"AREL1",1.44457657427666e-39,0.48169857663032,0.077,0.131,3.76846690931552e-35
"ZDHHC5",1.86353184829175e-39,0.434115585205424,0.059,0.107,4.8613955326387e-35
"WDR3",1.87307739030747e-39,0.402325081334256,0.056,0.103,4.88629698809509e-35
"YY1",2.27423742209241e-39,0.999550311315771,0.152,0.238,5.93280316301248e-35
"TOR1AIP2",2.316645415806e-39,0.644852647791812,0.086,0.144,6.04343289621311e-35
"RPLP0",3.24578265522569e-39,0.540491354900977,0.698,0.827,8.46727321268725e-35
"BSN",3.48876316064579e-39,0.526313279809363,0.099,0.16,9.10113645717667e-35
"ANKH",3.58496491771766e-39,0.315131387574258,0.092,0.15,9.35209798085005e-35
"CLIP4",3.66239425136212e-39,0.318884417302924,0.077,0.131,9.55408788352836e-35
"DRAXIN",4.21323978462925e-39,0.822892001072673,0.082,0.139,1.09910786261623e-34
"RPL26",4.82157042607913e-39,0.659932396903786,0.611,0.74,1.25780307705126e-34
"ZNF768",5.19274228201062e-39,0.723646586659987,0.055,0.102,1.35463067910811e-34
"FAM53C",5.82068277772235e-39,0.512586844079774,0.056,0.104,1.51844151622443e-34
"NEAT1",5.85323892203958e-39,2.3797282851293,0.259,0.23,1.52693443759246e-34
"ZKSCAN8",6.77400524246858e-39,0.260637898700305,0.068,0.118,1.76713474760278e-34
"FUBP3",6.82140451986348e-39,0.473966883779094,0.115,0.181,1.77949979709679e-34
"DYRK1A",7.11258850234481e-39,0.783889992474495,0.219,0.335,1.85546096260669e-34
"RYBP",7.24362360526678e-39,0.688453122901391,0.136,0.21,1.88964408990595e-34
"CTDSPL2",7.31841095004871e-39,0.343358807005126,0.097,0.155,1.90915386453921e-34
"GUK1",7.67137386462779e-39,0.747808258319907,0.328,0.521,2.00123130006545e-34
"KIFC3",1.06036293407276e-38,0.480617533731083,0.074,0.126,2.7661687861156e-34
"RPL7A",1.25846477490664e-38,0.573874571200454,0.65,0.784,3.28295705829895e-34
"LDLRAD4",1.58629271723262e-38,2.08220395844104,0.21,0.168,4.13816181144474e-34
"GNPTG",1.72931909281912e-38,0.638483522550022,0.081,0.136,4.51127471743723e-34
"YIPF2",2.19396673359171e-38,0.579917785379509,0.061,0.109,5.72340101792068e-34
"SGTB",2.46218135554747e-38,0.609865263339848,0.091,0.149,6.42309250221668e-34
"KANSL3",3.47566032424201e-38,0.256529235467679,0.056,0.102,9.06695508785012e-34
"CITED2",3.67633259170766e-38,0.936944833696918,0.15,0.238,9.59044883198778e-34
"PTPRU",4.22157285076156e-38,0.781990741768415,0.102,0.166,1.10128170957817e-33
"COX4I1",4.82260640792253e-38,0.354532682542024,0.431,0.677,1.25807333363475e-33
"DNAJC3",5.82959410412336e-38,0.730917565391204,0.071,0.124,1.52076621394266e-33
"ZNF496",7.50233906270115e-38,0.554354085954538,0.093,0.151,1.95713519128685e-33
